Gene Set Name,Precision,Recall,F1
Vertical supranuclear gaze palsy,0.6153846153846154,0.25,0.35555555555555557
Hand monodactyly,0.4444444444444444,0.36363636363636365,0.39999999999999997
Increased sensitivity to ionizing radiation,0.8,0.2857142857142857,0.4210526315789473
Abnormal erythrocyte enzyme concentration or activity,1.0,0.40816326530612246,0.5797101449275363
Platyspondyly,0.9807692307692307,0.08415841584158416,0.15501519756838908
Abnormal arm span,0.2727272727272727,0.2727272727272727,0.2727272727272727
Abnormal pulmonary valve physiology,0.8,0.02185792349726776,0.0425531914893617
Rib segmentation abnormalities,1.0,0.23076923076923078,0.375
Cloverleaf skull,0.42857142857142855,0.375,0.39999999999999997
Aortic valve calcification,0.4,0.4,0.4000000000000001
Abnormal cerebellar cortex morphology,1.0,0.2,0.33333333333333337
Split foot,1.0,0.7692307692307693,0.8695652173913044
Short palpebral fissure,0.6774193548387096,0.1390728476821192,0.23076923076923078
Abnormal retinal morphology,0.996969696969697,0.29375,0.45379310344827584
Helicobacter pylori infection,1.0,0.2,0.33333333333333337
Hypoplasia of the fovea,1.0,0.2777777777777778,0.4347826086956522
Osteolysis,0.8837209302325582,0.33043478260869563,0.48101265822784806
Slowed slurred speech,0.1,0.16666666666666666,0.125
Abnormal toe phalanx morphology,1.0,0.025477707006369428,0.04968944099378882
Cutaneous finger syndactyly,1.0,0.3157894736842105,0.4799999999999999
Deviation of the thumb,0.4117647058823529,0.12727272727272726,0.19444444444444442
Agyria,0.8888888888888888,0.4444444444444444,0.5925925925925926
Diffuse cerebellar atrophy,0.3125,0.23809523809523808,0.27027027027027023
Coronary artery aneurysm,0.8,0.5714285714285714,0.6666666666666666
Generalized edema,1.0,0.18518518518518517,0.3125
Developmental glaucoma,0.88,0.29333333333333333,0.44
Slowly progressive,0.8842105263157894,0.525,0.6588235294117647
Sparse eyelashes,0.9230769230769231,0.3076923076923077,0.4615384615384615
Abnormal ureter morphology,0.25925925925925924,0.044585987261146494,0.07608695652173912
Corneal guttata,1.0,0.5,0.6666666666666666
Colon cancer,0.6666666666666666,0.6666666666666666,0.6666666666666666
Rectal prolapse,1.0,0.12345679012345678,0.21978021978021975
Fatigable weakness of bulbar muscles,0.5,0.015625,0.030303030303030304
Primary hypothyroidism,0.5,0.2,0.28571428571428575
Dilatation of the bladder,0.3,0.5,0.37499999999999994
Anterior uveitis,0.8333333333333334,0.2777777777777778,0.4166666666666667
Reduced progressive sperm motility,0.64,0.6956521739130435,0.6666666666666666
Absent hair,0.9615384615384616,0.4098360655737705,0.574712643678161
Laryngotracheal stenosis,0.3333333333333333,0.4,0.3636363636363636
Hypotelorism,0.8695652173913043,0.1360544217687075,0.23529411764705885
Recurrent pancreatitis,0.3888888888888889,0.28,0.32558139534883723
Renal agenesis,0.94,0.21962616822429906,0.356060606060606
Abnormality of the intrinsic pathway,0.22857142857142856,0.21052631578947367,0.21917808219178084
Abnormal nasal skeleton morphology,0.1111111111111111,0.16666666666666666,0.13333333333333333
Iron accumulation in brain,1.0,0.75,0.8571428571428571
Angiosarcoma,0.5,0.5,0.5
Abnormality of jaw muscles,0.5333333333333333,0.24242424242424243,0.3333333333333333
Abnormal nasal septum morphology,0.14285714285714285,0.08,0.10256410256410256
Foot dorsiflexor weakness,0.75,0.12244897959183673,0.21052631578947364
Mitral valve prolapse,0.9722222222222222,0.2536231884057971,0.4022988505747127
Discoid lupus rash,0.5909090909090909,0.3333333333333333,0.4262295081967213
Broad distal phalanx of finger,0.5,0.2222222222222222,0.30769230769230765
Abnormality of chromosome segregation,1.0,0.42857142857142855,0.6
Astrocytoma,0.8260869565217391,0.76,0.7916666666666667
Progressive neurologic deterioration,0.8723404255319149,0.5694444444444444,0.6890756302521008
Iris melanoma,0.8,0.8,0.8000000000000002
Sudden unexpected death in epilepsy,0.375,0.3,0.33333333333333326
Calcific stippling,0.25,0.2,0.22222222222222224
Cerebellar atrophy,0.991869918699187,0.5281385281385281,0.6892655367231638
Large posterior fontanelle,0.1111111111111111,0.05263157894736842,0.07142857142857142
Abnormal facial skeleton morphology,1.0,0.10437912417516497,0.1890277023356871
Pancreatic hypoplasia,0.8125,0.5416666666666666,0.65
Short sternum,0.16666666666666666,0.14285714285714285,0.15384615384615383
Reflex seizure,0.6666666666666666,0.36363636363636365,0.4705882352941177
Upper limb postural tremor,0.8,0.36363636363636365,0.5000000000000001
Abnormal drinking behavior,0.8,0.07547169811320754,0.13793103448275862
Abnormal eosinophil morphology,0.35714285714285715,0.0684931506849315,0.11494252873563218
Abnormal retinal vascular morphology,0.8571428571428571,0.0787746170678337,0.14428857715430862
Retinal arteriolar tortuosity,0.16666666666666666,0.11764705882352941,0.13793103448275862
Abnormal external nose morphology,1.0,0.00909090909090909,0.018018018018018018
Ulnar deviation of the wrist,0.8333333333333334,0.25,0.3846153846153846
Patellar subluxation,0.2857142857142857,0.05714285714285714,0.09523809523809522
Ulnar deviation of the hand or of fingers of the hand,1.0,0.07291666666666667,0.13592233009708737
Nonprogressive cerebellar ataxia,0.8333333333333334,0.5,0.625
Lymphangioma,1.0,0.36363636363636365,0.5333333333333333
Phenotypic variability,0.9090909090909091,0.5952380952380952,0.7194244604316546
Absent toenail,0.5,0.05263157894736842,0.09523809523809525
Left ventricular hypertrophy,0.9782608695652174,0.38461538461538464,0.5521472392638037
Long upper lip,0.14285714285714285,0.125,0.13333333333333333
Abnormal circulating cholesterol concentration,0.7407407407407407,0.24539877300613497,0.3686635944700461
Leiomyosarcoma,0.5384615384615384,0.5,0.5185185185185186
Infection following live vaccination,0.8125,0.52,0.6341463414634146
Soft tissue sarcoma,0.84,0.5384615384615384,0.6562499999999999
Venous thrombosis,1.0,0.5411764705882353,0.7022900763358779
Abnormal bronchoalveolar lavage fluid morphology,0.5,0.3157894736842105,0.3870967741935484
Abnormal circulating bilirubin concentration,0.8695652173913043,0.14084507042253522,0.24242424242424246
Wide mouth,1.0,0.08888888888888889,0.163265306122449
Maternal autoimmune disease,0.13333333333333333,0.14285714285714285,0.1379310344827586
Hypotension,1.0,0.26785714285714285,0.4225352112676056
Abnormal psychotic pattern,0.5714285714285714,0.0975609756097561,0.16666666666666669
Camptodactyly of toe,1.0,0.11363636363636363,0.20408163265306123
Protein-losing enteropathy,0.9,0.45,0.6
Spinal canal stenosis,0.5294117647058824,0.1956521739130435,0.28571428571428575
Abnormal morphology of the great vessels,0.8909090909090909,0.059322033898305086,0.1112372304199773
Erosion of oral mucosa,1.0,0.10185185185185185,0.18487394957983191
Thickened skin,0.8833333333333333,0.12268518518518519,0.21544715447154472
Redundant skin,0.7272727272727273,0.1702127659574468,0.27586206896551724
Hepatitis,0.8225806451612904,0.5543478260869565,0.6623376623376623
Limitation of knee mobility,1.0,0.07692307692307693,0.14285714285714288
Multiple suture craniosynostosis,1.0,0.25,0.4
Cutaneous melanoma,1.0,0.8181818181818182,0.9
Ectopia pupillae,1.0,0.13043478260869565,0.23076923076923078
Neonatal alloimmune thrombocytopenia,1.0,0.2,0.33333333333333337
Premature ovarian insufficiency,0.9743589743589743,0.5757575757575758,0.7238095238095238
X-linked inheritance,1.0,0.7234848484848485,0.8395604395604396
Hypoplastic nipples,1.0,0.17073170731707318,0.2916666666666667
Transposition of the great arteries,0.5,0.16470588235294117,0.24778761061946902
Open mouth,0.8333333333333334,0.04,0.07633587786259541
Muscle stiffness,0.9666666666666667,0.34523809523809523,0.5087719298245613
Abnormal calcification of the carpal bones,0.5,0.16666666666666666,0.25
Aqueductal stenosis,0.2857142857142857,0.14285714285714285,0.19047619047619047
Vascular granular osmiophilic material deposition,0.6666666666666666,0.2857142857142857,0.4
Short clavicles,1.0,0.013675213675213675,0.026981450252951098
Accelerated skeletal maturation,0.68,0.25,0.3655913978494624
Conjunctival hyperemia,1.0,0.125,0.2222222222222222
Angiofibromas,0.75,0.1,0.17647058823529416
Orthokeratotic hyperkeratosis,0.6666666666666666,0.5714285714285714,0.6153846153846153
Coronal cleft vertebrae,1.0,0.047619047619047616,0.0909090909090909
Abnormality of the urethra,1.0,0.06609808102345416,0.124
Abnormal muscle fiber alpha dystroglycan,0.8333333333333334,0.8333333333333334,0.8333333333333334
Cafe-au-lait spot,1.0,0.13740458015267176,0.24161073825503357
Distal peripheral sensory neuropathy,0.6666666666666666,0.1,0.1739130434782609
Generalized hypopigmentation of hair,1.0,0.14,0.24561403508771928
Clonus,0.45454545454545453,0.07633587786259542,0.13071895424836602
Limitation of neck motion,0.75,0.07894736842105263,0.14285714285714285
Scaphocephaly,0.75,0.04477611940298507,0.08450704225352113
Eruption failure,0.2727272727272727,0.17647058823529413,0.21428571428571427
Generalized weakness of limb muscles,0.15789473684210525,0.6,0.25
Hepatic fibrosis,0.8840579710144928,0.40397350993377484,0.5545454545454546
Abnormality of the anterior commissure,0.6666666666666666,0.25,0.36363636363636365
Abnormality of the bladder,0.8125,0.2333931777378815,0.36262203626220363
Unusual viral infection,0.8333333333333334,0.18518518518518517,0.303030303030303
Rectal fistula,0.3333333333333333,0.11538461538461539,0.17142857142857146
Broad phalanges of the hand,1.0,0.0031645569620253164,0.006309148264984227
Pulmonary edema,0.625,0.16666666666666666,0.2631578947368421
Sclerocornea,1.0,0.16326530612244897,0.2807017543859649
Sinus bradycardia,1.0,0.5333333333333333,0.6956521739130436
Secundum atrial septal defect,0.8571428571428571,0.1276595744680851,0.2222222222222222
Degeneration of anterior horn cells,0.5,0.5714285714285714,0.5333333333333333
Triangular mouth,0.36363636363636365,0.19047619047619047,0.25
Anhidrosis,0.8666666666666667,0.34210526315789475,0.4905660377358491
Increased circulating gonadotropin level,1.0,0.0851063829787234,0.1568627450980392
Fetal akinesia sequence,0.9565217391304348,0.6470588235294118,0.7719298245614036
Small for gestational age,0.9761904761904762,0.14909090909090908,0.2586750788643533
Abnormal emotional state,0.9322033898305084,0.15471167369901548,0.26537997587454765
Maturity-onset diabetes of the young,1.0,0.7619047619047619,0.8648648648648648
Hyposmia,0.9230769230769231,0.46153846153846156,0.6153846153846155
Viral hepatitis,0.4375,0.5384615384615384,0.4827586206896552
Facial tics,0.5,0.06666666666666667,0.11764705882352941
Leber optic atrophy,0.47058823529411764,0.8,0.5925925925925927
Joint stiffness,0.9473684210526315,0.26732673267326734,0.41698841698841693
Ecchymosis,0.8,0.13953488372093023,0.2376237623762376
Increased mean platelet volume,0.875,0.25,0.3888888888888889
Vascular skin abnormality,1.0,0.15323854660347552,0.26575342465753427
Elevated circulating aldolase concentration,0.3333333333333333,0.1111111111111111,0.16666666666666666
Ileus,1.0,0.35294117647058826,0.5217391304347826
Periventricular cysts,1.0,0.1875,0.3157894736842105
Entrapment neuropathy,0.2857142857142857,0.2222222222222222,0.25
Chronic leukemia,1.0,0.5652173913043478,0.7222222222222222
Epidermal acanthosis,1.0,0.32727272727272727,0.4931506849315069
Limb-girdle muscle weakness,1.0,0.5686274509803921,0.725
Acephalic spermatozoa,1.0,0.8571428571428571,0.923076923076923
Abnormal heart valve morphology,0.9444444444444444,0.1784776902887139,0.30022075055187636
Progressive cerebellar ataxia,0.9803921568627451,0.78125,0.8695652173913042
Skin appendage neoplasm,0.6666666666666666,0.1111111111111111,0.1904761904761905
Myotonia,1.0,0.29411764705882354,0.45454545454545453
Metatarsal synostosis,0.5,0.2857142857142857,0.36363636363636365
Prominent nasal bridge,0.6,0.0875,0.1527272727272727
Total ophthalmoplegia,0.09090909090909091,0.125,0.10526315789473685
Abnormality of the wrist,0.9333333333333333,0.06451612903225806,0.12068965517241378
Adult onset,0.9298245614035088,0.044763513513513514,0.0854149879129734
Broad alveolar ridges,0.25,0.06666666666666667,0.10526315789473685
Recurrent opportunistic infections,0.6923076923076923,0.9,0.7826086956521738
Abnormal ventricular axis,0.05555555555555555,0.2,0.08695652173913045
Proximal symphalangism of hands,1.0,0.375,0.5454545454545454
Gait ataxia,0.9790209790209791,0.5243445692883895,0.6829268292682926
Angulated muscle fibers,0.5,0.125,0.2
Optic disc coloboma,0.6923076923076923,0.3103448275862069,0.4285714285714286
Narrow internal auditory canal,0.5,0.06666666666666667,0.11764705882352941
Delirium,0.6666666666666666,0.2,0.30769230769230765
Generalized aminoaciduria,0.5454545454545454,0.4,0.4615384615384615
Abnormal speech discrimination,0.2222222222222222,0.4,0.2857142857142857
Death in adulthood,0.5294117647058824,0.20930232558139536,0.3
Skeletal muscle atrophy,0.9661016949152542,0.20284697508896798,0.33529411764705885
Acute infectious pneumonia,0.5,0.16666666666666666,0.25
Nonketotic hypoglycemia,0.75,0.23076923076923078,0.3529411764705882
Goiter,1.0,0.3709677419354839,0.5411764705882353
Abnormality of the ovary,0.9485294117647058,0.542016806722689,0.6898395721925132
Hyporeflexia of upper limbs,0.25,0.1,0.14285714285714288
Osseous finger syndactyly,1.0,0.3333333333333333,0.5
Abnormal leukocyte enzyme concentration or activity,0.8333333333333334,1.0,0.9090909090909091
Hemivertebrae,1.0,0.14516129032258066,0.2535211267605634
Shoulder flexion contracture,0.5,0.1111111111111111,0.1818181818181818
Punctate cataract,0.3157894736842105,0.42857142857142855,0.36363636363636365
Progressive macrocephaly,0.8571428571428571,0.8571428571428571,0.8571428571428571
Temporal pattern,1.0,0.25,0.4
Macule,0.9433962264150944,0.2127659574468085,0.3472222222222222
Abnormal blood inorganic cation concentration,0.7777777777777778,0.1407035175879397,0.23829787234042552
Pleuritis,0.4444444444444444,0.2857142857142857,0.34782608695652173
Aortic arch aneurysm,0.8888888888888888,0.19047619047619047,0.3137254901960784
Median cleft upper lip,0.48,0.2926829268292683,0.3636363636363636
Abnormal fallopian tube morphology,0.23076923076923078,0.1111111111111111,0.15
Subcortical white matter calcifications,0.6666666666666666,0.3333333333333333,0.4444444444444444
Poor fine motor coordination,0.5,0.014492753623188406,0.028169014084507046
Abnormal chromosome morphology,0.6,0.42857142857142855,0.5
Muscle abnormality related to mitochondrial dysfunction,0.9818181818181818,0.5142857142857142,0.6749999999999999
Neoplasm of the thymus,0.8333333333333334,0.8333333333333334,0.8333333333333334
Dyspnea,0.9897959183673469,0.17962962962962964,0.3040752351097179
Decreased circulating androgen concentration,0.6666666666666666,0.11428571428571428,0.19512195121951217
Anterior pituitary agenesis,0.5714285714285714,0.8,0.6666666666666666
Decreased testicular size,0.8461538461538461,0.17553191489361702,0.2907488986784141
Axial dystonia,0.8333333333333334,0.3125,0.45454545454545453
Skin rash,0.8461538461538461,0.3815028901734104,0.5258964143426295
Amyotrophic lateral sclerosis,0.9375,0.9183673469387755,0.9278350515463918
Bruxism,0.6666666666666666,0.05128205128205128,0.09523809523809523
Acute hepatic failure,0.8571428571428571,0.5142857142857142,0.6428571428571428
Cirrhosis,0.8796296296296297,0.5688622754491018,0.690909090909091
Craniofacial osteosclerosis,0.6363636363636364,0.4375,0.5185185185185185
Tibial bowing,0.7222222222222222,0.12871287128712872,0.2184873949579832
Hyperacusis,0.2777777777777778,0.1724137931034483,0.21276595744680854
Scleral staphyloma,0.07692307692307693,0.1,0.08695652173913043
Abnormal renal cortex morphology,0.7441860465116279,0.1245136186770428,0.21333333333333332
Polymorphic ventricular tachycardia,1.0,0.9,0.9473684210526316
Overlapping fingers,0.7,0.08235294117647059,0.14736842105263157
Abnormal fetal genitourinary system morphology,0.5,0.07692307692307693,0.13333333333333336
Intermittent episodes of respiratory insufficiency due to muscle weakness,0.75,0.21428571428571427,0.3333333333333333
Wide pubic symphysis,1.0,0.14285714285714285,0.25
Amaurosis fugax,0.125,0.023809523809523808,0.04
Histiocytosis,0.375,0.5,0.42857142857142855
Frontal cortical atrophy,0.3333333333333333,0.15384615384615385,0.21052631578947367
Primary hyperparathyroidism,0.5294117647058824,0.6428571428571429,0.5806451612903226
Organic aciduria,0.9795918367346939,0.384,0.5517241379310344
Dementia,0.9411764705882353,0.6926406926406926,0.798004987531172
Past medical history,1.0,0.06521739130434782,0.12244897959183672
Broad thumb,1.0,0.04516129032258064,0.08641975308641975
Infantile spasms,0.9672131147540983,0.3710691823899371,0.5363636363636364
Mixed hearing impairment,0.875,0.175,0.29166666666666663
Abnormal metaphyseal trabeculation,0.6,0.11538461538461539,0.1935483870967742
Intermittent diarrhea,0.5,0.09090909090909091,0.15384615384615385
Decreased urine output,0.42857142857142855,0.2,0.27272727272727276
Periventricular leukomalacia,0.2962962962962963,0.1509433962264151,0.2
Persistently decreased total neutrophil count,0.12,0.3333333333333333,0.1764705882352941
Abnormal circulating serine concentration,0.75,0.6,0.6666666666666665
Ocular albinism,1.0,0.3448275862068966,0.5128205128205129
Absent foveal reflex,0.6923076923076923,0.45,0.5454545454545455
Nonprogressive encephalopathy,0.125,0.2,0.15384615384615385
Chronic rhinitis,0.8333333333333334,0.08064516129032258,0.14705882352941174
Psychomotor deterioration,0.5,0.4,0.4444444444444445
Localized skin lesion,0.9747292418772563,0.28154327424400416,0.4368932038834951
Sprengel anomaly,0.7777777777777778,0.12962962962962962,0.2222222222222222
Imperforate hymen,0.4,0.4,0.4000000000000001
Subcutaneous nodule,0.8571428571428571,0.2608695652173913,0.4
Rhizomelic arm shortening,0.5,0.1,0.16666666666666669
Retinal neovascularization,0.6666666666666666,0.8,0.7272727272727272
Submucous cleft soft palate,0.1111111111111111,0.09090909090909091,0.09999999999999999
Excessive salivation,0.25,0.011695906432748537,0.022346368715083796
Pancreatic cysts,0.875,0.1891891891891892,0.3111111111111111
Sloping forehead,0.9090909090909091,0.05263157894736842,0.09950248756218903
Aspiration,0.8571428571428571,0.15789473684210525,0.26666666666666666
Antinuclear antibody positivity,1.0,0.28378378378378377,0.4421052631578947
Bilateral choanal atresia,0.6666666666666666,0.2,0.30769230769230765
Abnormal renal morphology,1.0,0.23209663503019845,0.37675070028011204
Left ventricular noncompaction cardiomyopathy,1.0,0.36363636363636365,0.5333333333333333
Abnormality of the pancreas,0.9142857142857143,0.382089552238806,0.5389473684210526
Hyperactivity,1.0,0.3929203539823009,0.5641677255400254
Hernia,1.0,0.2564935064935065,0.4082687338501292
Abnormal pulmonary valve morphology,0.5,0.017543859649122806,0.033898305084745756
Abnormality of the lower urinary tract,0.9916666666666667,0.1320754716981132,0.23310479921645447
Absent inner dynein arms,0.3333333333333333,0.5555555555555556,0.4166666666666667
Increased circulating hemoglobin concentration,0.8888888888888888,0.5714285714285714,0.6956521739130435
Enlarged epiphyses,0.6666666666666666,0.13333333333333333,0.2222222222222222
Prematurely aged appearance,0.9166666666666666,0.165,0.2796610169491526
Abnormal energy expenditure,0.8888888888888888,0.6666666666666666,0.761904761904762
Neck muscle weakness,0.9565217391304348,0.23157894736842105,0.3728813559322034
Simple febrile seizure,1.0,0.07142857142857142,0.13333333333333333
Spastic paraplegia,1.0,0.5932203389830508,0.7446808510638298
Polyuria,1.0,0.48717948717948717,0.6551724137931034
Large fontanelles,1.0,0.07317073170731707,0.13636363636363635
Spotty hyperpigmentation,0.5,0.1111111111111111,0.1818181818181818
Cor pulmonale,0.5,0.06666666666666667,0.11764705882352941
Mitral valve calcification,0.25,0.05555555555555555,0.0909090909090909
Progressive hearing impairment,0.96875,0.484375,0.6458333333333334
Low back pain,0.29411764705882354,0.3333333333333333,0.3125
Cerebral arteriovenous malformation,0.6,0.8571428571428571,0.7058823529411764
Emphysema,0.5625,0.24,0.33644859813084116
Nystagmus,0.9923076923076923,0.1164259927797834,0.2084006462035541
Synostosis involving digits,1.0,0.23529411764705882,0.38095238095238093
Abnormal endocrine morphology,0.975609756097561,0.3389830508474576,0.5031446540880503
Abnormal circulating citrulline concentration,0.75,0.12,0.20689655172413793
Esophageal atresia,0.4782608695652174,0.3142857142857143,0.3793103448275862
Abnormal mean corpuscular volume,0.875,0.1111111111111111,0.19718309859154926
Iris coloboma,0.9047619047619048,0.20994475138121546,0.34080717488789236
Premature rupture of membranes,0.125,0.058823529411764705,0.07999999999999999
Scarring alopecia of scalp,0.6666666666666666,0.10526315789473684,0.18181818181818182
Abnormal palmar dermatoglyphics,0.8823529411764706,0.01950585175552666,0.03816793893129772
Abnormal wrist physiology,0.16666666666666666,0.03225806451612903,0.05405405405405405
Lymphoproliferative disorder,0.9375,0.8823529411764706,0.9090909090909091
Immotile cilia,0.9166666666666666,0.8461538461538461,0.8799999999999999
Enlarged cerebellum,0.5,0.14285714285714285,0.22222222222222224
Abnormal macrophage morphology,0.7894736842105263,0.3125,0.44776119402985076
11 pairs of ribs,0.14285714285714285,0.04081632653061224,0.06349206349206349
Impaired myocardial contractility,0.23809523809523808,0.5,0.3225806451612903
Nausea,0.9583333333333334,0.22772277227722773,0.368
Abnormal metabolism,0.770949720670391,0.8363636363636363,0.8023255813953489
Increased pulmonary vascular resistance,0.2222222222222222,0.3076923076923077,0.2580645161290323
Foam cells,0.42857142857142855,0.375,0.39999999999999997
Skin dimple,0.8571428571428571,0.047619047619047616,0.09022556390977444
Insistence on sameness,0.125,0.16666666666666666,0.14285714285714288
Abnormal tongue physiology,0.5,0.009900990099009901,0.019417475728155338
Enterocolitis,1.0,0.375,0.5454545454545454
Abnormal corneal reflex,1.0,0.08333333333333333,0.15384615384615385
Nephrolithiasis,0.9166666666666666,0.3716216216216216,0.5288461538461539
Clitoral hypertrophy,0.8461538461538461,0.15942028985507245,0.2682926829268293
Phocomelia,0.5,0.75,0.6
Syringomyelia,0.35294117647058826,0.18181818181818182,0.24000000000000002
Anal atresia,0.9285714285714286,0.19402985074626866,0.32098765432098764
Reactive hypoglycemia,1.0,0.42857142857142855,0.6
Decreased miniature endplate potentials,0.75,0.46153846153846156,0.5714285714285714
Sutural cataract,0.45454545454545453,0.625,0.5263157894736842
Peroneal muscle weakness,0.8,0.5,0.6153846153846154
Quadriceps muscle weakness,0.7142857142857143,0.45454545454545453,0.5555555555555556
Chronic pain,0.3333333333333333,0.38461538461538464,0.3571428571428571
Delayed somatosensory central conduction time,0.07142857142857142,0.2,0.10526315789473682
Oral aversion,0.06666666666666667,0.058823529411764705,0.0625
Increased circulating lactate dehydrogenase concentration,0.8571428571428571,0.07142857142857142,0.13186813186813187
Abnormal bladder morphology,0.5,0.11,0.18032786885245902
Cutaneous cyst,0.375,0.12,0.18181818181818182
Ptosis,0.9787234042553191,0.22384428223844283,0.36435643564356435
Neuroinflammation,0.9523809523809523,0.7407407407407407,0.8333333333333334
Absence of pubertal development,0.9523809523809523,0.6451612903225806,0.7692307692307692
