Gene Set Name,Precision,Recall,F1
Abnormal hindbrain morphology,0.9986559139784946,0.6937441643323996,0.8187327823691459
Abnormal ileum morphology,1.0,0.06666666666666667,0.125
Abnormal immune serum protein physiology,1.0,0.625,0.7692307692307693
Abnormal incisor morphology,0.9772727272727273,0.5512820512820513,0.7049180327868853
Abnormal intrahepatic bile duct morphology,1.0,0.15625,0.2702702702702703
Abnormal iris pigmentation,1.0,0.1554054054054054,0.26900584795321636
Abnormal joint morphology,0.9973262032085561,0.2510094212651413,0.4010752688172043
Abnormal lacrimal duct morphology,1.0,0.05263157894736842,0.1
Abnormal larynx morphology,0.963963963963964,0.6524390243902439,0.7781818181818183
Abnormal lateral ventricle morphology,1.0,0.21374045801526717,0.35220125786163525
Abnormal left ventricular end-diastolic volume,1.0,0.43478260869565216,0.6060606060606061
Abnormal length of corpus callosum,1.0,0.2,0.33333333333333337
Abnormal leukocyte enzyme concentration or activity,1.0,1.0,1.0
Abnormal limb epiphysis morphology,0.9900990099009901,0.5291005291005291,0.6896551724137931
Abnormal liver enzyme activity or concentration,0.9230769230769231,0.8571428571428571,0.888888888888889
Abnormal liver metabolite concentration,0.9580838323353293,0.7655502392344498,0.851063829787234
Abnormal liver physiology,1.0,0.5925925925925926,0.7441860465116279
Abnormal lower limb epiphysis morphology,0.9538461538461539,0.4189189189189189,0.5821596244131455
Abnormal lung lobation,1.0,0.45454545454545453,0.625
Abnormal lymphatic vessel morphology,0.75,0.8333333333333334,0.7894736842105262
Abnormal macrophage morphology,0.9772727272727273,0.8958333333333334,0.9347826086956522
Abnormal mast cell morphology,0.875,0.875,0.875
Abnormal mean corpuscular volume,1.0,0.2857142857142857,0.4444444444444445
Abnormal metabolism,0.8277777777777777,0.9030303030303031,0.863768115942029
Abnormal metaphyseal trabeculation,0.9473684210526315,0.6923076923076923,0.7999999999999999
Abnormal middle phalanx morphology of the hand,1.0,0.8028169014084507,0.890625
Abnormal mitochondria in muscle tissue,0.88,0.9166666666666666,0.8979591836734694
Abnormal mitral valve physiology,1.0,0.5238095238095238,0.6875000000000001
Abnormal morphology of the great vessels,0.9933333333333333,0.18038740920096852,0.305327868852459
Abnormal morphology of the limbic system,0.9302325581395349,0.7692307692307693,0.8421052631578948
Abnormal morphology of the olfactory bulb,1.0,0.8333333333333334,0.9090909090909091
Abnormal morphology of ulna,0.9333333333333333,0.07909604519774012,0.14583333333333337
Abnormal motor evoked potentials,1.0,0.4166666666666667,0.5882352941176471
Abnormal muscle fiber alpha dystroglycan,0.8,1.0,0.888888888888889
Abnormal muscle fiber morphology,1.0,0.8333333333333334,0.9090909090909091
Abnormal muscle tissue metabolite concentration,0.98,0.765625,0.8596491228070174
Abnormal nail attachment,1.0,0.7083333333333334,0.8292682926829268
Abnormal nasal septum morphology,0.7222222222222222,0.52,0.6046511627906976
Abnormal nasal skeleton morphology,0.6666666666666666,0.6666666666666666,0.6666666666666666
Abnormal nasolacrimal system morphology,0.9692307692307692,0.7590361445783133,0.8513513513513513
Abnormal nasopharynx morphology,0.9785714285714285,0.685,0.8058823529411765
Abnormal negative emotional state,0.3,0.6,0.4
Abnormal neuron morphology,1.0,0.8235294117647058,0.9032258064516129
Abnormal nonverbal communicative behavior,1.0,0.3884297520661157,0.5595238095238095
Abnormal number of teeth,1.0,0.17824074074074073,0.30255402750491156
Abnormal odontoid process morphology,0.9615384615384616,0.7352941176470589,0.8333333333333333
Abnormal ossification involving the femoral head and neck,0.7857142857142857,0.88,0.830188679245283
Abnormal ovarian morphology,1.0,0.33519553072625696,0.502092050209205
Abnormal palate morphology,0.9985815602836879,0.4683965402528277,0.6376811594202898
Abnormal palmar dermatoglyphics,0.9879518072289156,0.21326397919375814,0.3508021390374332
Abnormal pelvic girdle bone morphology,0.9976525821596244,0.4367934224049332,0.6075768406004288
Abnormal pelvis bone morphology,1.0,0.22727272727272727,0.37037037037037035
Abnormal pericardium morphology,0.9344262295081968,0.6785714285714286,0.7862068965517242
Abnormal peripheral myelination,0.9693877551020408,0.8407079646017699,0.900473933649289
Abnormal peristalsis,0.8,0.64,0.7111111111111111
Abnormal periungual morphology,1.0,0.782608695652174,0.878048780487805
Abnormal phagocytosis,1.0,0.6,0.7499999999999999
Abnormal phalangeal joint morphology of the hand,0.8,0.013513513513513514,0.026578073089700997
Abnormal pituitary gland morphology,1.0,0.13333333333333333,0.23529411764705882
Abnormal pleura morphology,0.9929078014184397,0.5645161290322581,0.7197943444730078
Abnormal portal venous system morphology,0.8333333333333334,0.9090909090909091,0.8695652173913043
Abnormal posturing,0.45454545454545453,0.7142857142857143,0.5555555555555556
Abnormal proximal phalanx morphology of the hand,0.9310344827586207,0.9310344827586207,0.9310344827586207
Abnormal psychotic pattern,0.8837209302325582,0.4634146341463415,0.608
Abnormal pulmonary valve morphology,1.0,0.08771929824561403,0.16129032258064516
Abnormal pulmonary valve physiology,0.9230769230769231,0.06557377049180328,0.12244897959183675
Abnormal rapid eye movement sleep,0.7272727272727273,0.7619047619047619,0.7441860465116279
Abnormal relationship,0.8888888888888888,1.0,0.9411764705882353
Abnormal renal cortex morphology,0.9842931937172775,0.7315175097276264,0.8392857142857143
Abnormal renal morphology,1.0,0.270060396893874,0.42527173913043476
Abnormal renal physiology,0.9914529914529915,0.7785234899328859,0.8721804511278196
Abnormal retinal morphology,0.9987029831387808,0.6875,0.814383923849815
Abnormal retinal vascular morphology,0.9820627802690582,0.47921225382932164,0.6441176470588236
Abnormal salivary gland morphology,0.9545454545454546,0.75,0.84
Abnormal sclera morphology,0.9411764705882353,0.17418351477449456,0.29396325459317585
Abnormal shoulder morphology,1.0,0.07894736842105263,0.14634146341463414
Abnormal size of pituitary gland,0.8518518518518519,0.7419354838709677,0.7931034482758621
Abnormal skull base morphology,1.0,0.2273342354533153,0.37045203969129
Abnormal speech discrimination,0.6,0.6,0.6
Abnormal sperm tail morphology,1.0,0.673469387755102,0.8048780487804877
Abnormal systemic arterial morphology,0.9866666666666667,0.12251655629139073,0.2179675994108984
Abnormal tarsal ossification,0.8888888888888888,0.8888888888888888,0.8888888888888888
Abnormal temper tantrums,1.0,0.13513513513513514,0.2380952380952381
Abnormal testis morphology,0.9795620437956204,0.6867963152507677,0.8074608904933815
Abnormal thalamus morphology,1.0,0.7254901960784313,0.8409090909090908
Abnormal thymus morphology,0.98,0.8305084745762712,0.8990825688073395
Abnormal tissue enzyme concentration or activity,1.0,0.8269230769230769,0.9052631578947368
Abnormal toe morphology,1.0,0.3379247015610652,0.5051475634866164
Abnormal toe phalanx morphology,1.0,0.05732484076433121,0.10843373493975904
Abnormal toenail morphology,0.96,0.43902439024390244,0.602510460251046
Abnormal tongue physiology,1.0,0.019801980198019802,0.038834951456310676
Abnormal tricuspid valve physiology,0.9672131147540983,0.4957983193277311,0.6555555555555556
Abnormal upper limb metaphysis morphology,0.9411764705882353,0.8888888888888888,0.9142857142857143
Abnormal ureter morphology,0.954954954954955,0.6751592356687898,0.791044776119403
Abnormal urine carbohydrate level,1.0,0.0975609756097561,0.17777777777777776
Abnormal urine magnesium concentration,0.7272727272727273,0.8,0.761904761904762
Abnormal urine sodium concentration,0.875,0.3888888888888889,0.5384615384615385
Abnormal uterine cervix morphology,0.5238095238095238,0.2682926829268293,0.3548387096774194
Abnormal uterus morphology,1.0,0.2696629213483146,0.4247787610619469
Abnormal vascular morphology,0.9775051124744376,0.7599364069952306,0.855098389982111
Abnormal ventricular axis,0.3333333333333333,1.0,0.5
Abnormal ventricular septum morphology,0.9862258953168044,0.5611285266457681,0.7152847152847154
Abnormal vertebral segmentation and fusion,1.0,0.5454545454545454,0.7058823529411764
Abnormal waist to hip ratio,0.875,0.7777777777777778,0.823529411764706
Abnormal wrist physiology,0.9090909090909091,0.3225806451612903,0.4761904761904761
Abnormality iris morphology,1.0,0.11819887429643527,0.21140939597315436
Abnormality of alkaline phosphatase level,1.0,0.27007299270072993,0.42528735632183906
Abnormality of blood circulation,1.0,0.47959183673469385,0.6482758620689655
Abnormality of chorioretinal pigmentation,0.9166666666666666,0.6875,0.7857142857142857
Abnormality of chromosome segregation,1.0,0.7142857142857143,0.8333333333333333
Abnormality of connective tissue,1.0,0.44414019715224534,0.6150929086082669
Abnormality of cytokine secretion,0.7142857142857143,0.7142857142857143,0.7142857142857143
Abnormality of dental structure,0.9921875,0.3124231242312423,0.4752104770813844
Abnormality of endocrine pancreas physiology,0.8857142857142857,1.0,0.9393939393939393
Abnormality of facial musculature,0.995260663507109,0.603448275862069,0.7513416815742398
Abnormality of fibrinolysis,1.0,0.14285714285714285,0.25
Abnormality of fluid regulation,1.0,0.195,0.3263598326359833
Abnormality of humoral immunity,1.0,0.5,0.6666666666666666
Abnormality of jaw muscles,0.8846153846153846,0.696969696969697,0.7796610169491526
Abnormality of lens shape,0.9523809523809523,0.40816326530612246,0.5714285714285714
Abnormality of neuronal migration,0.969309462915601,0.7962184873949579,0.8742791234140714
Abnormality of neutrophils,1.0,0.5912408759124088,0.743119266055046
Abnormality of pain sensation,0.9714285714285714,0.30357142857142855,0.46258503401360546
Abnormality of peripheral nerve conduction,1.0,0.88,0.9361702127659575
Abnormality of prenatal development or birth,0.9982876712328768,0.5214669051878354,0.6850763807285546
Abnormality of prothrombin,1.0,0.0784313725490196,0.14545454545454545
Abnormality of renal excretion,0.9264705882352942,0.8513513513513513,0.8873239436619719
Abnormality of spinal facet joint,0.6666666666666666,0.8,0.7272727272727272
Abnormality of superoxide metabolism,0.4444444444444444,0.8,0.5714285714285714
Abnormality of the anterior commissure,1.0,0.5,0.6666666666666666
Abnormality of the autonomic nervous system,0.9598393574297188,0.7836065573770492,0.8628158844765342
Abnormality of the bladder,0.9425981873111783,0.5601436265709157,0.7027027027027026
Abnormality of the breast,1.0,0.510593220338983,0.6760168302945301
Abnormality of the dentition,1.0,0.48940998487140697,0.6571863890299645
Abnormality of the distal phalanges of the toes,0.9565217391304348,0.7333333333333333,0.8301886792452831
Abnormality of the foot musculature,0.9090909090909091,0.8333333333333334,0.8695652173913043
Abnormality of the gingiva,1.0,0.16091954022988506,0.2772277227722772
Abnormality of the glabella,0.9583333333333334,0.7931034482758621,0.8679245283018867
Abnormality of the intrinsic pathway,0.6226415094339622,0.868421052631579,0.7252747252747254
Abnormality of the lower urinary tract,1.0,0.16315205327413984,0.28053435114503816
Abnormality of the menstrual cycle,1.0,0.22796352583586627,0.3712871287128713
Abnormality of the middle phalanx of the 5th finger,0.8947368421052632,0.68,0.7727272727272727
Abnormality of the neck,1.0,0.3094606542882405,0.4726536124240378
Abnormality of the ovary,0.953125,0.7689075630252101,0.8511627906976745
Abnormality of the pancreas,0.9681274900398407,0.7253731343283583,0.8293515358361776
Abnormality of the parathyroid gland,1.0,0.69,0.8165680473372781
Abnormality of the phalanges of the 2nd finger,1.0,0.2222222222222222,0.3636363636363636
Abnormality of the plantar skin of foot,1.0,0.13872832369942195,0.24365482233502536
Abnormality of the proximal phalanx of the 5th finger,1.0,0.8,0.888888888888889
Abnormality of the pulmonary veins,0.9354838709677419,0.6444444444444445,0.763157894736842
Abnormality of the pylorus,0.9565217391304348,0.5892857142857143,0.7292817679558011
Abnormality of the tarsal bones,0.9885057471264368,0.5029239766081871,0.6666666666666666
Abnormality of the tonsils,0.8181818181818182,0.45,0.5806451612903226
Abnormality of the upper arm,1.0,0.3333333333333333,0.5
Abnormality of the upper limb,0.9959514170040485,0.6323907455012854,0.7735849056603773
Abnormality of the upper urinary tract,0.9929078014184397,0.09327115256495669,0.1705237515225335
Abnormality of the urethra,1.0,0.1023454157782516,0.18568665377176016
Abnormality of the vertebral column,0.9954086317722681,0.6141643059490085,0.7596355991590751
Abnormality of the wrist,0.9797979797979798,0.1490015360983103,0.25866666666666666
Abnormality of thyroid physiology,0.981549815498155,0.6186046511627907,0.7589158345221113
Abnormality of upper lip vermillion,0.9915254237288136,0.7119675456389453,0.8288075560802834
Abnormality of venous physiology,1.0,0.45454545454545453,0.625
Abnormality on pulmonary function testing,0.9175824175824175,0.7625570776255708,0.8329177057356608
Abnormally folded helix,1.0,0.26595744680851063,0.42016806722689076
Absence of pubertal development,0.9666666666666667,0.9354838709677419,0.9508196721311476
Absence of secondary sex characteristics,1.0,0.9318181818181818,0.9647058823529412
Absence of the sacrum,1.0,0.9,0.9473684210526316
Absent brainstem auditory responses,1.0,0.9166666666666666,0.9565217391304348
Absent facial hair,1.0,0.7368421052631579,0.8484848484848484
Absent foveal reflex,0.9411764705882353,0.8,0.8648648648648648
Absent hair,1.0,0.47540983606557374,0.6444444444444445
Absent inner dynein arms,0.4375,0.7777777777777778,0.56
Absent pubertal growth spurt,0.75,0.6,0.6666666666666665
Absent pubic hair,0.8,0.8888888888888888,0.8421052631578948
Absent toenail,1.0,0.5789473684210527,0.7333333333333334
Accelerated skeletal maturation,0.9629629629629629,0.7647058823529411,0.8524590163934426
Acephalic spermatozoa,1.0,0.8571428571428571,0.923076923076923
Achilles tendon contracture,1.0,0.7222222222222222,0.8387096774193548
Achromatopsia,1.0,1.0,1.0
Acquired abnormal hair pattern,1.0,0.06521739130434782,0.12244897959183672
Action tremor,1.0,0.2559241706161137,0.4075471698113207
Acute hepatic failure,0.7297297297297297,0.7714285714285715,0.75
Acute infectious pneumonia,0.6666666666666666,0.3333333333333333,0.4444444444444444
Acute lymphoblastic leukemia,0.9459459459459459,0.9210526315789473,0.9333333333333332
Acute myeloid leukemia,1.0,0.6052631578947368,0.7540983606557378
Acute rhabdomyolysis,0.8333333333333334,1.0,0.9090909090909091
Adenocarcinoma of the intestines,0.8048780487804879,0.5689655172413793,0.6666666666666667
Adenocarcinoma of the small intestine,0.8181818181818182,0.3333333333333333,0.4736842105263157
Adipose tissue loss,0.6666666666666666,0.75,0.7058823529411765
Adrenal hypoplasia,0.9166666666666666,0.6285714285714286,0.7457627118644068
Adrenocortical adenoma,0.5294117647058824,1.0,0.6923076923076924
Adrenocortical carcinoma,1.0,0.7368421052631579,0.8484848484848484
Adult onset,0.9950248756218906,0.6756756756756757,0.8048289738430583
Agammaglobulinemia,0.8095238095238095,0.8095238095238095,0.8095238095238095
Aggressive behavior,0.9953051643192489,0.6996699669966997,0.8217054263565892
Agyria,1.0,0.7222222222222222,0.8387096774193548
Albinism,1.0,0.95,0.9743589743589743
Allodynia,0.7142857142857143,1.0,0.8333333333333333
Alopecia universalis,1.0,0.36363636363636365,0.5333333333333333
Amaurosis fugax,0.88,0.5238095238095238,0.6567164179104478
Amyotrophic lateral sclerosis,0.9411764705882353,0.9795918367346939,0.96
Anal atresia,0.9117647058823529,0.6940298507462687,0.7881355932203389
Anarthria,0.8823529411764706,0.9375,0.9090909090909091
Androgen insufficiency,0.5,0.8,0.6153846153846154
Angina pectoris,1.0,0.1388888888888889,0.24390243902439027
Angiofibromas,0.96,0.8,0.8727272727272728
Angiosarcoma,1.0,0.5,0.6666666666666666
Angulated muscle fibers,0.5,0.125,0.2
Anhidrosis,0.8518518518518519,0.6052631578947368,0.7076923076923076
Ankle pain,0.8,0.6666666666666666,0.7272727272727272
Ankyloblepharon,1.0,0.25,0.4
Anophthalmia,0.9642857142857143,0.7714285714285715,0.8571428571428572
Anorectal anomaly,1.0,0.08287292817679558,0.15306122448979592
Anorexia,0.9142857142857143,0.5,0.6464646464646465
Anosmia,1.0,0.5,0.6666666666666666
Anterior encephalocele,1.0,0.2777777777777778,0.4347826086956522
Anterior pituitary agenesis,0.9090909090909091,1.0,0.9523809523809523
Anterior uveitis,0.875,0.3888888888888889,0.5384615384615385
Anti-thyroglobulin antibody positivity,1.0,0.5555555555555556,0.7142857142857143
Antineutrophil antibody positivity,0.8269230769230769,0.7543859649122807,0.7889908256880734
Antinuclear antibody positivity,0.9649122807017544,0.7432432432432432,0.8396946564885496
Aortic aneurysm,0.9880952380952381,0.4368421052631579,0.6058394160583942
Aortic arch aneurysm,1.0,0.21428571428571427,0.35294117647058826
Aortic valve calcification,0.4375,0.7,0.5384615384615384
Aplasia cutis congenita,1.0,0.7674418604651163,0.868421052631579
Aplasia cutis congenita over the scalp vertex,0.6666666666666666,0.8571428571428571,0.75
Aplasia of the ulna,1.0,1.0,1.0
Appendicular spasticity,0.9929078014184397,0.639269406392694,0.7777777777777778
Apraxia,0.9925373134328358,0.6018099547511312,0.7492957746478873
Aqueductal stenosis,0.9047619047619048,0.6785714285714286,0.7755102040816326
Areflexia,0.9838056680161943,0.7546583850931677,0.8541300527240773
Arterial thrombosis,0.9666666666666667,0.8787878787878788,0.9206349206349207
Arthralgia of the hip,0.75,0.6666666666666666,0.7058823529411765
Aspiration,0.8888888888888888,0.21052631578947367,0.3404255319148936
Aspiration pneumonia,0.9714285714285714,0.3469387755102041,0.5112781954887218
Astrocytoma,0.8,0.96,0.8727272727272728
Asymmetric septal hypertrophy,0.7333333333333333,0.8461538461538461,0.7857142857142856
Athetosis,1.0,0.0898876404494382,0.16494845360824742
Atlantoaxial abnormality,0.52,0.9285714285714286,0.6666666666666666
Atresia of the external auditory canal,0.9090909090909091,0.17543859649122806,0.2941176470588235
Atrial flutter,0.8947368421052632,0.8095238095238095,0.8500000000000001
Atrioventricular canal defect,1.0,0.7246376811594203,0.8403361344537814
Atrophic scars,1.0,0.38095238095238093,0.5517241379310345
Atypical behavior,1.0,0.18079430942501482,0.30622489959839355
Autoimmune thrombocytopenia,1.0,0.5897435897435898,0.7419354838709677
Autoimmunity,0.9148936170212766,0.8242811501597445,0.8672268907563025
Axial dystonia,0.9333333333333333,0.875,0.9032258064516129
Axillary freckling,1.0,0.8,0.888888888888889
Axillary pterygium,0.9090909090909091,0.8333333333333334,0.8695652173913043
Barrett esophagus,1.0,0.7142857142857143,0.8333333333333333
Bifid distal phalanx of the thumb,1.0,0.6,0.7499999999999999
Bifid epiglottis,0.75,0.42857142857142855,0.5454545454545454
Bilateral choanal atresia,1.0,0.2,0.33333333333333337
Bilateral single transverse palmar creases,0.9473684210526315,0.45569620253164556,0.6153846153846153
Bilateral tonic-clonic seizure with focal onset,1.0,0.37037037037037035,0.5405405405405406
Bile duct proliferation,0.68,0.7391304347826086,0.7083333333333334
Biliary atresia,0.75,0.6923076923076923,0.7199999999999999
Biliary tract abnormality,0.9433962264150944,0.8695652173913043,0.9049773755656109
Biliary tract neoplasm,0.64,1.0,0.7804878048780487
Blepharophimosis,0.9662921348314607,0.5443037974683544,0.6963562753036437
Blindness,0.9940828402366864,0.484149855907781,0.6511627906976744
Blue nevus,0.8571428571428571,0.5454545454545454,0.6666666666666665
Blurred vision,0.8048780487804879,0.717391304347826,0.7586206896551724
Bone cyst,0.9615384615384616,0.8928571428571429,0.9259259259259259
Bone marrow hypocellularity,0.9444444444444444,0.08121019108280254,0.1495601173020528
Bowed humerus,0.7272727272727273,0.8,0.761904761904762
Bradycardia,1.0,0.45,0.6206896551724138
Brain stem compression,0.9230769230769231,0.8571428571428571,0.888888888888889
Breech presentation,0.6428571428571429,0.1232876712328767,0.20689655172413793
Broad alveolar ridges,0.7777777777777778,0.4666666666666667,0.5833333333333334
Broad columella,0.875,0.5,0.6363636363636364
Broad distal phalanx of finger,0.9565217391304348,0.8148148148148148,0.8800000000000001
Broad eyebrow,1.0,0.5333333333333333,0.6956521739130436
Broad first metatarsal,1.0,0.6666666666666666,0.8
Broad foot,1.0,0.05084745762711865,0.0967741935483871
Broad forehead,1.0,0.1945392491467577,0.32571428571428573
Broad metatarsal,1.0,0.7692307692307693,0.8695652173913044
Broad nasal tip,0.9791666666666666,0.5696969696969697,0.7203065134099617
Broad phalanges of the hand,1.0,0.0981012658227848,0.17867435158501438
Broad thumb,1.0,0.11774193548387096,0.2106782106782107
Bronchomalacia,0.8260869565217391,0.48717948717948717,0.6129032258064516
Bruxism,1.0,0.10256410256410256,0.18604651162790695
Cachexia,0.9565217391304348,0.22448979591836735,0.36363636363636365
Cafe-au-lait spot,1.0,0.22900763358778625,0.37267080745341613
Calcific stippling,0.8,0.8,0.8000000000000002
Calcification of cartilage,1.0,0.8333333333333334,0.9090909090909091
Calf muscle pseudohypertrophy,0.9375,0.75,0.8333333333333334
Calvarial hyperostosis,0.5333333333333333,0.8888888888888888,0.6666666666666667
Calvarial osteosclerosis,0.7272727272727273,1.0,0.8421052631578948
Camptodactyly of toe,1.0,0.13636363636363635,0.24000000000000002
Capillary hemangioma,0.9310344827586207,0.7105263157894737,0.8059701492537312
Carcinoid tumor,0.8333333333333334,0.8333333333333334,0.8333333333333334
Cardiac rhabdomyoma,1.0,0.8,0.888888888888889
Cardiomegaly,0.9891304347826086,0.6546762589928058,0.7878787878787878
Carotid artery stenosis,0.5,1.0,0.6666666666666666
Caudate atrophy,1.0,0.3333333333333333,0.5
Centrally nucleated skeletal muscle fibers,0.9074074074074074,0.8166666666666667,0.8596491228070176
Cerebellar atrophy,0.9947368421052631,0.8181818181818182,0.8978622327790975
Cerebellar dentate nucleus calcification,1.0,0.75,0.8571428571428571
Cerebellar hemisphere hypoplasia,0.45454545454545453,0.625,0.5263157894736842
Cerebral arteriovenous malformation,0.7,1.0,0.8235294117647058
