Gene Set Name,Precision,Recall,F1
Hypermethioninemia,1.0,0.5555555555555556,0.7142857142857143
Ulnar deviation of the hand,0.875,0.21212121212121213,0.3414634146341463
Split foot,1.0,0.6923076923076923,0.8181818181818181
Membranoproliferative glomerulonephritis,0.8333333333333334,0.5555555555555556,0.6666666666666667
Uterus didelphys,0.7058823529411765,1.0,0.8275862068965517
Gait ataxia,0.9838709677419355,0.9138576779026217,0.9475728155339805
Ventricular fibrillation,0.7285714285714285,0.864406779661017,0.7906976744186046
Absent facial hair,0.5645161290322581,0.9210526315789473,0.7000000000000001
Chronic pain,0.5789473684210527,0.8461538461538461,0.6875
Acute hepatic failure,0.7111111111111111,0.9142857142857143,0.8
Embryonal renal neoplasm,0.9090909090909091,0.20408163265306123,0.33333333333333337
Abnormal rapid eye movement sleep,0.6923076923076923,0.8571428571428571,0.7659574468085107
Cleft upper lip,0.975609756097561,0.16877637130801687,0.28776978417266186
Hyperextensibility of the finger joints,0.8,0.9230769230769231,0.8571428571428571
Esophageal atresia,0.6363636363636364,0.8,0.7088607594936709
Conjunctival hyperemia,0.5,0.125,0.2
Limb joint contracture,0.9932885906040269,0.8207024029574861,0.8987854251012145
Scleral staphyloma,0.6666666666666666,1.0,0.8
Hypoplastic nipples,0.9069767441860465,0.9512195121951219,0.9285714285714286
Hypolipoproteinemia,0.9848484848484849,0.9420289855072463,0.962962962962963
Infantile spasms,0.906832298136646,0.9182389937106918,0.9125000000000001
Peripheral arterial stenosis,0.9666666666666667,0.8787878787878788,0.9206349206349207
Red hair,1.0,0.25,0.4
Premature rupture of membranes,0.75,0.7058823529411765,0.7272727272727272
Testicular dysgenesis,0.8666666666666667,1.0,0.9285714285714286
Slow pupillary light response,0.8571428571428571,0.9230769230769231,0.888888888888889
Dyskinesia,0.9655172413793104,0.8115942028985508,0.8818897637795277
Hemianopia,0.9074074074074074,0.8305084745762712,0.8672566371681415
Curly hair,1.0,0.08333333333333333,0.15384615384615385
Enlarged cerebellum,0.5,0.14285714285714285,0.22222222222222224
Ulnar deviation of the wrist,0.8571428571428571,0.3,0.4444444444444444
Osteolysis,0.975,0.6782608695652174,0.8
Infection following live vaccination,0.9583333333333334,0.92,0.9387755102040817
Cervical lymphadenopathy,0.7142857142857143,1.0,0.8333333333333333
Mottled pigmentation,0.75,0.375,0.5
Neoplasm of the adrenal cortex,0.875,0.25,0.3888888888888889
Undetectable electroretinogram,0.78125,0.8620689655172413,0.8196721311475409
Myopia,0.9915254237288136,0.16204986149584488,0.2785714285714286
Lacrimal duct aplasia,1.0,0.18181818181818182,0.3076923076923077
Increased corneal thickness,1.0,0.8,0.888888888888889
Abnormal liver physiology,0.9285714285714286,0.48148148148148145,0.6341463414634146
Bilateral choanal atresia,0.6666666666666666,0.2,0.30769230769230765
11 pairs of ribs,0.8846153846153846,0.9387755102040817,0.9108910891089108
Meningioma,1.0,0.6136363636363636,0.7605633802816901
Abnormal enzyme concentration or activity,0.9975845410628019,0.5551075268817204,0.7132987910189983
Multinodular goiter,0.5833333333333334,1.0,0.7368421052631579
Abnormal cerebellar cortex morphology,0.5,0.2,0.28571428571428575
Clonus,0.952755905511811,0.9236641221374046,0.937984496124031
Patellar dislocation,1.0,0.08163265306122448,0.15094339622641506
Coronal cleft vertebrae,0.5454545454545454,0.42857142857142855,0.4799999999999999
Abnormal liver enzyme activity or concentration,0.7777777777777778,1.0,0.8750000000000001
Abnormal bronchoalveolar lavage fluid morphology,0.75,0.9473684210526315,0.8372093023255814
Ventriculomegaly,0.9859353023909986,0.8590686274509803,0.9181401440733463
Aortic valve calcification,0.391304347826087,0.9,0.5454545454545454
Ankle pain,0.6666666666666666,0.3333333333333333,0.4444444444444444
Flattened epiphysis,1.0,0.14893617021276595,0.25925925925925924
Increased density of long bones,0.9130434782608695,0.03664921465968586,0.07046979865771812
Leber optic atrophy,0.5,1.0,0.6666666666666666
Aggressive behavior,0.966789667896679,0.8646864686468647,0.9128919860627178
Hypoplasia of the iris,0.9166666666666666,0.5238095238095238,0.6666666666666667
Total ophthalmoplegia,0.5714285714285714,1.0,0.7272727272727273
Knee contracture,0.9532710280373832,0.7285714285714285,0.8259109311740891
Severe global developmental delay,0.989010989010989,0.38461538461538464,0.5538461538461539
Abnormal energy expenditure,0.6666666666666666,0.16666666666666666,0.26666666666666666
Digenic inheritance,0.9,0.5625,0.6923076923076923
Parietal bossing,0.5333333333333333,1.0,0.6956521739130436
Increased inflammatory response,0.9959481361426256,0.8905797101449275,0.9403213465952563
Renal tubular dysfunction,0.9482758620689655,0.8333333333333334,0.8870967741935484
Optic disc coloboma,0.8709677419354839,0.9310344827586207,0.9
Ovarian neoplasm,0.8160919540229885,0.9342105263157895,0.8711656441717791
Abnormal ventricular septum morphology,0.9775051124744376,0.7492163009404389,0.8482697426796806
Hypotelorism,0.952054794520548,0.9455782312925171,0.9488054607508534
Recurrent ear infections,0.4,0.6666666666666666,0.5
Abnormality of jaw muscles,0.75,0.9090909090909091,0.821917808219178
Portal fibrosis,0.9,0.5,0.6428571428571429
Skeletal dysplasia,1.0,0.5292259083728278,0.6921487603305785
Athetosis,0.5,0.0056179775280898875,0.01111111111111111
Abnormal dental root morphology,0.9180327868852459,0.9655172413793104,0.9411764705882353
Impaired myocardial contractility,0.34615384615384615,0.9,0.5
Large for gestational age,0.746268656716418,0.9433962264150944,0.8333333333333333
Abnormal circulating lactate dehydrogenase concentration,0.8627450980392157,0.8627450980392157,0.8627450980392157
True hermaphroditism,0.7241379310344828,1.0,0.8400000000000001
Bifid distal phalanx of the thumb,0.8333333333333334,1.0,0.9090909090909091
Prostatitis,0.35714285714285715,0.7142857142857143,0.4761904761904762
Abnormal periungual morphology,0.875,0.9130434782608695,0.8936170212765957
Abnormal iris pigmentation,1.0,0.12162162162162163,0.21686746987951808
Abnormal eosinophil morphology,0.8023255813953488,0.9452054794520548,0.8679245283018868
Chronic infection,0.8,0.9230769230769231,0.8571428571428571
Neoplasm of the large intestine,0.9652173913043478,0.9173553719008265,0.940677966101695
Abnormality of the proximal phalanx of the 5th finger,1.0,1.0,1.0
Epilepsia partialis continua,0.5714285714285714,0.6666666666666666,0.6153846153846153
Short tibia,0.78125,0.9259259259259259,0.847457627118644
Abnormality of the intrinsic pathway,0.9,0.9473684210526315,0.9230769230769231
Metamorphopsia,0.9761904761904762,0.8913043478260869,0.9318181818181818
Abnormal odontoid process morphology,0.6666666666666666,0.9411764705882353,0.7804878048780487
Deviation of toes,0.9752066115702479,0.1826625386996904,0.30769230769230765
Decreased total granulocyte count,0.8333333333333334,0.625,0.7142857142857143
Leiomyosarcoma,0.896551724137931,0.9285714285714286,0.912280701754386
Epileptic spasm,1.0,0.14953271028037382,0.26016260162601623
Short thumb,0.9545454545454546,0.8267716535433071,0.8860759493670887
Skin erosion,0.8333333333333334,0.8928571428571429,0.8620689655172413
Pain,0.9835651074589128,0.5898407884761183,0.7374407582938388
Abnormality of prenatal development or birth,0.9974424552429667,0.3488372093023256,0.5168986083499005
Tongue muscle weakness,0.75,0.1875,0.3
Positional foot deformity,0.8333333333333334,0.009433962264150943,0.018656716417910446
Phenotypic variability,0.9397590361445783,0.9285714285714286,0.9341317365269461
Abnormal thalamus morphology,0.9574468085106383,0.8823529411764706,0.9183673469387754
Involuntary vocalization,0.8888888888888888,0.9230769230769231,0.9056603773584906
Blurred vision,0.7894736842105263,0.9782608695652174,0.8737864077669902
Elevated circulating growth hormone concentration,1.0,0.23529411764705882,0.38095238095238093
Upper airway obstruction,0.7391304347826086,1.0,0.85
Varicose veins,0.8181818181818182,0.24107142857142858,0.3724137931034483
Calf muscle pseudohypertrophy,0.9444444444444444,0.85,0.8947368421052632
Premature pubarche,0.6666666666666666,0.15384615384615385,0.25
Hand muscle weakness,0.9666666666666667,0.5686274509803921,0.7160493827160493
Palmoplantar blistering,0.8333333333333334,0.9090909090909091,0.8695652173913043
Recurrent thrombophlebitis,0.3684210526315789,1.0,0.5384615384615384
Abnormal retinal vascular morphology,0.9884169884169884,0.5601750547045952,0.7150837988826816
Myotonia,1.0,0.35294117647058826,0.5217391304347826
Abnormal chorioretinal morphology,0.9874213836477987,0.8820224719101124,0.9317507418397627
Flared iliac wing,0.9565217391304348,1.0,0.9777777777777777
Open mouth,0.96,0.96,0.96
Diffuse cerebellar atrophy,0.6666666666666666,0.8571428571428571,0.75
Choreoathetosis,1.0,0.3333333333333333,0.5
Absence of the sacrum,0.7692307692307693,1.0,0.8695652173913044
Upper limb postural tremor,0.8,0.36363636363636365,0.5000000000000001
Abnormal lacrimal duct morphology,0.8,0.07017543859649122,0.12903225806451613
Dental malocclusion,1.0,0.17204301075268819,0.29357798165137616
Secondary amenorrhea,1.0,0.3194444444444444,0.4842105263157894
Cardiomegaly,0.9523809523809523,0.8633093525179856,0.9056603773584905
Vascular calcification,1.0,0.5151515151515151,0.6799999999999999
Iridocyclitis,0.6666666666666666,0.8333333333333334,0.7407407407407408
Splanchnic vein thrombosis,1.0,0.20833333333333334,0.3448275862068966
Intermittent episodes of respiratory insufficiency due to muscle weakness,0.75,0.21428571428571427,0.3333333333333333
Methylmalonic aciduria,1.0,0.6086956521739131,0.7567567567567568
Abnormal morphology of the great vessels,0.9834710743801653,0.864406779661017,0.9201030927835052
Intraventricular hemorrhage,0.6666666666666666,0.2,0.30769230769230765
Cupped ribs,0.8823529411764706,1.0,0.9375
Cervical kyphosis,0.46153846153846156,0.2608695652173913,0.33333333333333337
Organic aciduria,1.0,0.248,0.3974358974358974
Abnormality of chorioretinal pigmentation,0.7142857142857143,0.9375,0.8108108108108109
Abnormality of the foot musculature,0.5789473684210527,0.9166666666666666,0.7096774193548387
Cerebral cavernous malformation,0.7142857142857143,1.0,0.8333333333333333
Brain stem compression,0.7222222222222222,0.9285714285714286,0.8125000000000001
Bradycardia,1.0,0.43,0.6013986013986015
Excessive salivation,0.9702380952380952,0.9532163742690059,0.9616519174041298
Hypochloremia,0.8,0.5714285714285714,0.6666666666666666
Abnormal mast cell morphology,0.5714285714285714,1.0,0.7272727272727273
Muscle fiber cytoplasmatic inclusion bodies,0.8888888888888888,0.9696969696969697,0.927536231884058
Insulinoma,0.6666666666666666,0.3333333333333333,0.4444444444444444
Dystrophic fingernails,0.775,0.96875,0.8611111111111113
Perineal hypospadias,0.8,0.6666666666666666,0.7272727272727272
Hyperventilation,0.9736842105263158,0.925,0.9487179487179489
Color vision test abnormality,0.875,0.7,0.7777777777777777
Focal autonomic seizure,0.6111111111111112,1.0,0.7586206896551725
Gangrene,0.875,0.125,0.21875
Skin appendage neoplasm,0.8095238095238095,0.9444444444444444,0.8717948717948718
Ectropion,0.9342105263157895,0.5220588235294118,0.669811320754717
Abnormality of thyroid physiology,0.9776119402985075,0.913953488372093,0.9447115384615384
Severe intrauterine growth retardation,0.9090909090909091,0.6666666666666666,0.7692307692307692
Myeloid leukemia,0.6170212765957447,0.9354838709677419,0.7435897435897436
Mixed hearing impairment,0.9166666666666666,0.275,0.4230769230769231
Imperforate hymen,0.3076923076923077,0.8,0.4444444444444444
Abnormal pelvis bone morphology,1.0,0.22727272727272727,0.37037037037037035
Apraxia,0.9343434343434344,0.8371040723981901,0.8830548926014321
Intestinal malrotation,0.9647887323943662,0.8838709677419355,0.9225589225589226
Hamstring contractures,0.42857142857142855,1.0,0.6
Iris melanoma,0.8,0.8,0.8000000000000002
Abnormal proximal phalanx morphology of the hand,0.8387096774193549,0.896551724137931,0.8666666666666666
Fulminant hepatic failure,0.5,0.14285714285714285,0.22222222222222224
Abnormal globus pallidus morphology,0.875,0.25925925925925924,0.39999999999999997
Hematochezia,0.875,0.16666666666666666,0.27999999999999997
Coronary artery aneurysm,0.8333333333333334,0.7142857142857143,0.7692307692307692
Distal peripheral sensory neuropathy,0.6666666666666666,0.1,0.1739130434782609
Abnormality of the middle phalanx of the 5th finger,0.92,0.92,0.92
Anorexia,0.944954128440367,0.8046875,0.869198312236287
Polymorphic ventricular tachycardia,1.0,0.9,0.9473684210526316
Abnormal blood sodium concentration,0.9384615384615385,0.8714285714285714,0.9037037037037037
Dermal translucency,0.875,0.14,0.24137931034482757
Multiple myeloma,0.8,0.5,0.6153846153846154
Heterotaxy,0.8888888888888888,0.26666666666666666,0.41025641025641024
Ulcerative colitis,0.8888888888888888,0.47058823529411764,0.6153846153846153
Diaphyseal dysplasia,0.625,1.0,0.7692307692307693
Abnormality of the vertebral column,0.9945982444294396,0.8345609065155808,0.9075785582255085
Syringomyelia,0.84375,0.8181818181818182,0.8307692307692308
Rectal fistula,0.6764705882352942,0.8846153846153846,0.7666666666666666
Muscle abnormality related to mitochondrial dysfunction,0.96875,0.29523809523809524,0.4525547445255474
Supraventricular tachycardia,0.8088235294117647,0.9482758620689655,0.873015873015873
Cerebral visual impairment,1.0,0.25,0.4
Epididymitis,0.5,0.047619047619047616,0.08695652173913042
Recurrent maladaptive behavior,0.9928352098259979,0.8899082568807339,0.9385582970488631
Blindness,0.9927536231884058,0.39481268011527376,0.5649484536082474
Recurrent cutaneous fungal infections,1.0,0.14285714285714285,0.25
Femur fracture,0.5555555555555556,1.0,0.7142857142857143
Abnormal blood zinc concentration,0.3333333333333333,0.875,0.48275862068965514
Autoimmunity,0.8990228013029316,0.8817891373801917,0.8903225806451613
Abnormal posturing,0.5,1.0,0.6666666666666666
Pleural effusion,0.9523809523809523,0.5594405594405595,0.7048458149779737
Abnormal peristalsis,0.7419354838709677,0.92,0.8214285714285714
Pancreatic hypoplasia,0.5945945945945946,0.9166666666666666,0.7213114754098361
Abnormality of blood circulation,0.9932432432432432,0.375,0.5444444444444445
Abnormality of neutrophils,1.0,0.5620437956204379,0.719626168224299
Absence of secondary sex characteristics,0.8723404255319149,0.9318181818181818,0.9010989010989012
Abnormal urine sodium concentration,0.8333333333333334,0.2777777777777778,0.4166666666666667
Generalized hyperpigmentation,0.8,0.10256410256410256,0.18181818181818182
Abnormal nasolacrimal system morphology,0.9418604651162791,0.9759036144578314,0.9585798816568047
Abnormal curvature of the vertebral column,0.9983179142136249,0.7819499341238472,0.8769855929072775
Broad forehead,0.9850746268656716,0.22525597269624573,0.36666666666666664
Neuroinflammation,0.95,0.7037037037037037,0.8085106382978724
Abnormal renal physiology,0.9971469329529244,0.938255033557047,0.966804979253112
Abnormal negative emotional state,0.5,1.0,0.6666666666666666
Nodular regenerative hyperplasia of liver,0.6666666666666666,1.0,0.8
Pancreatic pseudocyst,1.0,0.4,0.5714285714285715
Abnormal neuron morphology,0.9827586206896551,0.6705882352941176,0.7972027972027971
Temporal pattern,1.0,0.375,0.5454545454545454
Abnormal coronary artery origin,0.75,0.375,0.5
Thin upper lip vermilion,1.0,0.08181818181818182,0.15126050420168066
Abnormal macrophage morphology,0.9183673469387755,0.9375,0.9278350515463918
Nystagmus,0.9979402677651905,0.8745487364620939,0.9321789321789322
Narrow mouth,0.96875,0.1297071129707113,0.22878228782287824
Premature thelarche,0.9411764705882353,0.9411764705882353,0.9411764705882353
Normochromic anemia,0.8421052631578947,0.8205128205128205,0.8311688311688312
Thin ribs,0.7611940298507462,0.6375,0.6938775510204082
Abnormal phalangeal joint morphology of the hand,0.8571428571428571,0.02027027027027027,0.039603960396039604
Prenatal death,0.9333333333333333,0.208955223880597,0.34146341463414637
Death in childhood,0.9457364341085271,0.8840579710144928,0.9138576779026217
Generalized aminoaciduria,0.6666666666666666,0.9333333333333333,0.7777777777777778
Overfriendliness,0.9545454545454546,0.8076923076923077,0.875
Abnormal vertebral segmentation and fusion,0.8,0.36363636363636365,0.5000000000000001
Atresia of the external auditory canal,0.8888888888888888,0.14035087719298245,0.24242424242424243
Small hand,0.8974358974358975,0.860655737704918,0.8786610878661089
Splenomegaly,0.9651416122004357,0.8949494949494949,0.9287211740041929
Abnormal upper limb metaphysis morphology,0.7727272727272727,0.9444444444444444,0.85
Quadriceps muscle atrophy,1.0,1.0,1.0
Finger aplasia,1.0,0.0967741935483871,0.17647058823529413
Primary microcephaly,1.0,0.6133333333333333,0.7603305785123966
Fibroadenoma of the breast,0.5,0.1111111111111111,0.1818181818181818
Clitoral hypertrophy,0.9305555555555556,0.9710144927536232,0.9503546099290779
Generalized muscle weakness,0.9629629629629629,0.9701492537313433,0.966542750929368
Recurrent protozoan infections,0.5,1.0,0.6666666666666666
Spinal canal stenosis,0.8627450980392157,0.9565217391304348,0.9072164948453608
Dynein arm defect of respiratory motile cilia,0.9230769230769231,0.631578947368421,0.7499999999999999
Onychomycosis,0.9565217391304348,0.9565217391304348,0.9565217391304348
Abnormal pulmonary valve morphology,0.9,0.15789473684210525,0.26865671641791045
Large posterior fontanelle,0.6071428571428571,0.8947368421052632,0.7234042553191489
Enterocolitis,0.9166666666666666,0.34375,0.5
Hypoplasia of penis,0.9900744416873449,0.9614457831325302,0.9755501222493888
Cor pulmonale,0.75,0.2,0.31578947368421056
Abnormal pelvic girdle bone morphology,0.9873617693522907,0.6423432682425488,0.7783312577833125
Reflex seizure,0.7692307692307693,0.9090909090909091,0.8333333333333333
Lateral ventricle dilatation,0.9473684210526315,0.18947368421052632,0.3157894736842105
Cholangitis,0.9,0.32142857142857145,0.4736842105263158
Corneal neovascularization,1.0,0.8518518518518519,0.92
Clitoral hypoplasia,0.8857142857142857,0.9393939393939394,0.9117647058823529
Abnormal mean corpuscular volume,0.9565217391304348,0.3492063492063492,0.5116279069767442
Cardiac rhabdomyoma,0.5555555555555556,1.0,0.7142857142857143
Gastrointestinal arteriovenous malformation,0.2631578947368421,1.0,0.4166666666666667
Foam cells,0.6666666666666666,0.875,0.7567567567567567
Gonadotropin deficiency,1.0,0.625,0.7692307692307693
Absent pubertal growth spurt,0.625,1.0,0.7692307692307693
Reduced progressive sperm motility,0.5,0.9130434782608695,0.6461538461538461
Abnormal motor evoked potentials,0.8333333333333334,0.4166666666666667,0.5555555555555556
Sloping forehead,0.9779005524861878,0.9315789473684211,0.954177897574124
Abnormal facial skeleton morphology,0.9924471299093656,0.788242351529694,0.8786359077231695
Abnormality of the phalanges of the 2nd finger,1.0,0.2222222222222222,0.3636363636363636
Abnormal skull base morphology,0.9832635983263598,0.31799729364005414,0.4805725971370143
Floppy infant,0.9538461538461539,0.9587628865979382,0.9562982005141388
Chorioretinal atrophy,0.9487179487179487,0.6166666666666667,0.7474747474747475
Generalized hyperkeratosis,0.6666666666666666,0.14285714285714285,0.23529411764705882
Adult onset,0.9953703703703703,0.7263513513513513,0.83984375
Facial hemangioma,0.6666666666666666,0.09523809523809523,0.16666666666666666
Interrupted aortic arch,0.5675675675675675,0.9545454545454546,0.711864406779661
Retinal hole,0.5384615384615384,1.0,0.7000000000000001
Nail dystrophy,0.9851851851851852,0.9047619047619048,0.9432624113475178
Raynaud phenomenon,0.8571428571428571,0.10909090909090909,0.19354838709677416
Hyperostosis,0.8421052631578947,0.8888888888888888,0.8648648648648649
Multiple suture craniosynostosis,0.6666666666666666,0.16666666666666666,0.26666666666666666
Exocrine pancreatic insufficiency,0.9722222222222222,0.9722222222222222,0.9722222222222222
Biliary tract neoplasm,0.75,0.9375,0.8333333333333334
Hyperlipidemia,0.9806451612903225,0.9156626506024096,0.9470404984423675
Ureteropelvic junction obstruction,0.9166666666666666,0.9565217391304348,0.9361702127659574
Secundum atrial septal defect,0.8571428571428571,0.1276595744680851,0.2222222222222222
Hand monodactyly,0.8461538461538461,1.0,0.9166666666666666
Achromatopsia,0.8333333333333334,1.0,0.9090909090909091
Anterior uveitis,0.8571428571428571,0.3333333333333333,0.48
Hemiplegia,0.8421052631578947,0.7272727272727273,0.7804878048780488
Sinus tachycardia,0.75,0.10714285714285714,0.1875
Allodynia,1.0,1.0,1.0
Decreased glomerular filtration rate,0.9259259259259259,0.8333333333333334,0.8771929824561403
Hemivertebrae,0.8870967741935484,0.8870967741935484,0.8870967741935484
Action tremor,1.0,0.2559241706161137,0.4075471698113207
Abnormal shoulder morphology,0.9,0.07894736842105263,0.14516129032258063
Hemangiomatosis,0.875,0.3333333333333333,0.48275862068965514
Motor delay,0.990909090909091,0.6575067024128687,0.790491539081386
Abnormal liver metabolite concentration,0.9536082474226805,0.8851674641148325,0.9181141439205955
Gonadal neoplasm,0.9787234042553191,0.8679245283018868,0.9199999999999999
Thickened skin,0.9764397905759162,0.8634259259259259,0.9164619164619164
Abnormal circulating sex hormone concentration,0.9416666666666667,0.9186991869918699,0.9300411522633746
Long foot,0.5652173913043478,0.9285714285714286,0.7027027027027025
Abnormal pericardium morphology,0.9186046511627907,0.9404761904761905,0.9294117647058823
Calvarial osteosclerosis,0.47058823529411764,1.0,0.6399999999999999
Adrenal hypoplasia,0.8461538461538461,0.9428571428571428,0.8918918918918919
Median cleft upper lip,0.6296296296296297,0.8292682926829268,0.7157894736842105
Adipose tissue loss,0.6829268292682927,0.875,0.767123287671233
Abnormal phagocytosis,0.75,0.6,0.6666666666666665
Abnormal head blood vessel morphology,1.0,0.08433734939759036,0.15555555555555556
Abnormal helix morphology,0.9384615384615385,0.9682539682539683,0.953125
Appendicular spasticity,0.9881796690307328,0.954337899543379,0.9709639953542393
Degeneration of the striatum,0.6666666666666666,0.15384615384615385,0.25
Abnormal endocrine morphology,1.0,0.2966101694915254,0.457516339869281
Digestive system neoplasm,0.9923664122137404,0.3651685393258427,0.5338809034907598
Laryngotracheal stenosis,0.625,1.0,0.7692307692307693
Hand apraxia,1.0,0.16666666666666666,0.2857142857142857
Ectodermal dysplasia,0.78125,0.9259259259259259,0.847457627118644
Periodontitis,0.8205128205128205,0.5,0.6213592233009708
Acquired abnormal hair pattern,0.8333333333333334,0.10869565217391304,0.1923076923076923
Prominent nasal bridge,0.9641255605381166,0.8958333333333334,0.9287257019438445
Intervertebral disk degeneration,1.0,0.3333333333333333,0.5
Bilateral single transverse palmar creases,0.8985507246376812,0.7848101265822784,0.8378378378378378
Viral hepatitis,0.8461538461538461,0.8461538461538461,0.8461538461538461
Broad alveolar ridges,0.6818181818181818,1.0,0.8108108108108109
Diaphragmatic weakness,0.85,1.0,0.9189189189189189
Squamous cell carcinoma,0.7804878048780488,0.9142857142857143,0.8421052631578947
Low serum calcitriol,0.5833333333333334,1.0,0.7368421052631579
Abnormality of the glabella,0.7567567567567568,0.9655172413793104,0.8484848484848485
Biliary tract abnormality,0.9385964912280702,0.9304347826086956,0.9344978165938864
Abnormal nasal skeleton morphology,0.5789473684210527,0.9166666666666666,0.7096774193548387
Chronic pulmonary obstruction,0.8918918918918919,0.8918918918918919,0.8918918918918919
Focal motor status epilepticus,0.64,0.9411764705882353,0.7619047619047621
Iris transillumination defect,0.6818181818181818,1.0,0.8108108108108109
Proximal amyotrophy,0.9333333333333333,0.9333333333333333,0.9333333333333333
Ear pain,0.6666666666666666,0.13333333333333333,0.2222222222222222
Absent foveal reflex,0.5151515151515151,0.85,0.6415094339622641
Hyposmia,0.9807692307692307,0.9807692307692307,0.9807692307692307
Duplicated collecting system,0.9166666666666666,0.8461538461538461,0.8799999999999999
Lower limb spasticity,1.0,0.9553903345724907,0.9771863117870723
Broad phalanges of the hand,0.9859154929577465,0.11075949367088607,0.19914651493598862
Long nose,0.9,0.8571428571428571,0.8780487804878048
Autoimmune thrombocytopenia,0.9473684210526315,0.46153846153846156,0.6206896551724138
Mental deterioration,0.9,0.15869017632241814,0.26980728051391867
Entrapment neuropathy,0.7222222222222222,0.7222222222222222,0.7222222222222222
Acute lymphoblastic leukemia,0.5230769230769231,0.8947368421052632,0.6601941747572816
Abnormal sclera morphology,0.9276315789473685,0.2192846034214619,0.3547169811320755
Osteopathia striata,1.0,0.4,0.5714285714285715
Abnormal pleura morphology,0.989010989010989,0.7258064516129032,0.8372093023255814
Limb muscle weakness,0.9970414201183432,0.9258241758241759,0.96011396011396
Non-midline cleft palate,0.75,0.10714285714285714,0.1875
Primary hyperparathyroidism,0.5,0.9285714285714286,0.65
Reduced circulating prolactin concentration,0.7777777777777778,0.9545454545454546,0.8571428571428572
Demyelinating peripheral neuropathy,1.0,0.36923076923076925,0.5393258426966292
Abnormal circulating cholesterol concentration,0.9802631578947368,0.9141104294478528,0.9460317460317461
Abnormal size of pituitary gland,0.6511627906976745,0.9032258064516129,0.7567567567567568
Abnormal nonverbal communicative behavior,0.9504132231404959,0.9504132231404959,0.9504132231404959
Sclerotic vertebral endplates,1.0,0.5,0.6666666666666666
Spinal cord tumor,0.47619047619047616,0.7692307692307693,0.588235294117647
Vertical supranuclear gaze palsy,0.9142857142857143,1.0,0.955223880597015
Abnormal morphology of the olfactory bulb,0.8974358974358975,0.9722222222222222,0.9333333333333333
Ocular pain,0.6060606060606061,1.0,0.7547169811320755
Hyporeflexia of upper limbs,0.5263157894736842,1.0,0.6896551724137931
Sutural cataract,0.6153846153846154,1.0,0.761904761904762
Macule,0.9822222222222222,0.9404255319148936,0.9608695652173913
Recurrent lower respiratory tract infections,0.9446808510638298,0.8809523809523809,0.9117043121149898
Cerebral hemorrhage,0.9253731343283582,0.8611111111111112,0.8920863309352519
Moderately short stature,0.35714285714285715,1.0,0.5263157894736842
Papilloma,0.9444444444444444,0.8793103448275862,0.9107142857142858
Abnormal ovarian morphology,0.975,0.21787709497206703,0.3561643835616438
Hyperleucinemia,0.3333333333333333,0.2,0.25
Thyroid agenesis,0.5,1.0,0.6666666666666666
Quadriceps muscle weakness,0.7407407407407407,0.9090909090909091,0.8163265306122449
Exodeviation,0.8925619834710744,0.6835443037974683,0.7741935483870969
Third degree atrioventricular block,0.5789473684210527,0.9166666666666666,0.7096774193548387
